emergency_month1,emergency_month2,emergency_month3,emergency_month4,emergency_month5,emergency_month6,emergency_month7,emergency_month8,emergency_month9,emergency_month10,emergency_month11,emergency_month12,emergency_night,emergency_evening,emergency_afternoon,emergency_morning,emergency_dawn
0.06376022,3.1163748644758016e-05,4.301511944504455e-05,0.008389204740524292,0.06734764575958252,0.003714054822921753,0.9899104833602905,0.8675774335861206,0.9704110622406006,0.7677429914474487,2.1466505131684244e-05,0.0051538050174713135,0.9971230030059814,0.7375925779342651,0.9520021677017212,0.9998847842216492,0.002853095531463623
1.1478445e-06,0.00012329264427535236,0.0010891854763031006,0.13378319144248962,0.013727188110351562,2.4685308543042016e-27,0.9999607801437378,0.022691547870635986,1.3480944289767649e-05,0.035805732011795044,9.324509301222861e-05,7.86370310379425e-06,6.40372263660538e-07,0.9207245111465454,0.9520021677017212,0.10151651501655579,1.551949821987364e-06
3.395572e-13,1.2287947569189495e-11,4.7464983055078847e-08,9.182051030620642e-08,8.744474371269462e-07,6.62075854052091e-06,0.9943702220916748,0.002579718828201294,1.0398191639324206e-12,8.83961190736302e-34,2.619394028745231e-32,1.296155975238113e-23,2.11972869812449e-10,1.6420324755017646e-05,0.8603984117507935,0.0792008638381958,4.014949044886182e-14
2.9568227e-07,1.0487988422682348e-15,7.838689697337031e-09,1.5656576124456478e-06,1.226130052600638e-06,1.3287733963807113e-05,0.9999804496765137,0.9119381904602051,9.66517518463661e-07,1.4121776664710595e-11,6.541513478900557e-14,8.835571072015793e-18,9.298382508404757e-09,3.5700324474419176e-07,0.20507147908210754,0.05899658799171448,7.124814072057006e-10
1.1032761e-07,4.273160527645814e-07,1.3641831174027175e-05,5.2290641178842634e-05,0.0016100704669952393,6.595620937718057e-30,0.9612699747085571,0.13463205099105835,0.00594601035118103,0.0009165406227111816,9.068350482266396e-05,0.0021149516105651855,0.8942737579345703,0.659395694732666,0.9176099300384521,0.7914568185806274,3.8524024148500757e-07
0.00028276443,0.0627000629901886,0.00029921531677246094,0.004117757081985474,0.0464015007019043,5.497830394862144e-22,0.5871859192848206,5.416234571953282e-09,1.2573965250339825e-05,0.023069292306900024,0.001984149217605591,0.004558145999908447,6.443351594498381e-07,0.1316600739955902,0.016121745109558105,0.004615992307662964,0.00038549304008483887
1.7559369e-17,1.02913705067084e-23,1.2387879610997743e-09,8.44019086798653e-06,5.766368715853787e-08,1.1263676008128185e-18,0.9962471127510071,0.001555025577545166,5.212396625431381e-10,4.08744504909464e-09,1.2852449131207206e-16,8.672000563394316e-14,0.041485339403152466,5.728540486416023e-07,0.028088122606277466,0.8935679793357849,4.35770068918373e-08
2.830016e-13,6.039948493707925e-05,3.422423162646737e-07,0.00010986139386659488,2.1585077774943784e-05,2.2195721624660836e-21,0.00024315714836120605,1.0,0.6929762959480286,9.145032890955918e-06,1.4585803853606194e-07,0.00029906630516052246,0.18060806393623352,0.2227373719215393,0.6161147952079773,0.9667288064956665,2.3053849107501634e-10
2.6176644e-05,1.272655208595097e-05,4.9009038775693625e-05,0.008544474840164185,0.01812836527824402,3.849379495712846e-11,0.5978263020515442,2.9853737260054913e-08,1.1067869536418584e-06,0.018319368362426758,5.1194106163166e-06,0.0002987086772918701,4.8310207603208255e-06,0.006796211004257202,0.0010028183460235596,0.5785160064697266,0.0004966855049133301
0.00037577748,6.383795714270946e-09,0.00015884637832641602,0.00394362211227417,0.1469358205795288,2.744266470425423e-15,0.034420162439346313,0.001122504472732544,0.0005828738212585449,0.06897720694541931,0.000721275806427002,0.0018669664859771729,0.0007915496826171875,0.47252964973449707,0.910818874835968,0.014494985342025757,0.0027598440647125244
5.220956e-09,4.630175756692445e-11,0.00012430548667907715,0.00015076994895935059,0.004902511835098267,0.0,7.694257510593161e-05,0.003413766622543335,1.4674310477857944e-06,0.003483593463897705,2.9754895081168797e-07,4.340328985108499e-07,0.004341602325439453,0.37394747138023376,0.0002932548522949219,0.009026437997817993,4.864350921707228e-05
1.2601912e-07,0.08796191215515137,2.0105002818127105e-07,0.00011068271851399913,0.0002466440200805664,3.095633558519717e-13,0.9999977350234985,4.409296538998575e-11,0.01248052716255188,0.0001137810104410164,4.395798391954031e-09,1.6354636395154998e-11,3.084194759139791e-05,0.1310860514640808,0.8193327784538269,0.7152318954467773,6.933177246537525e-06
3.0380946e-08,2.5024006857297102e-17,0.0023475289344787598,0.00022399425506591797,0.009617656469345093,3.82539517724437e-18,0.00980287790298462,0.016406655311584473,4.72850469890318e-09,0.02798590064048767,8.621013236620456e-09,1.3462616834658547e-06,7.0924262018934314e-09,1.0142727546735841e-07,0.01843327283859253,0.0027619898319244385,0.00016811490058898926
1.1342844e-10,8.423802682955284e-06,2.7281905204290524e-05,4.3092282520085234e-10,7.012378091530991e-07,0.0,2.9470233130268753e-05,0.004059821367263794,9.67393454232024e-09,4.343447641538368e-18,0.00043636560440063477,0.0002760887145996094,4.502205683820648e-07,8.645318416711234e-07,0.34388014674186707,0.0003196597099304199,9.350689111897736e-09
9.6884534e-08,1.0856476342099939e-14,3.411131046959781e-06,0.0012875497341156006,0.004057556390762329,2.295444433489391e-12,3.242942511860747e-06,1.2079165117029333e-06,2.674886534492771e-09,6.975520227570087e-05,5.5803087845029964e-11,1.2395230442052707e-07,1.8444374290993437e-05,0.0011485815048217773,0.07577258348464966,0.00033015012741088867,3.330641220600228e-06
0.9974308,0.9275206327438354,0.9971290230751038,0.9999997019767761,0.9975607395172119,1.0777358534829937e-17,1.0,0.01015368103981018,0.8072755336761475,0.9793139100074768,0.999780535697937,0.9964268207550049,0.00018671154975891113,0.956538736820221,0.9520021677017212,0.9998086094856262,0.992229700088501
0.7364452,0.9275206327438354,0.8972468972206116,0.7931210994720459,0.21771907806396484,0.002209097146987915,0.9752146005630493,0.02217763662338257,0.1898457407951355,0.9198863506317139,0.8372869491577148,0.2596468925476074,0.9599465131759644,0.9905548095703125,0.9214924573898315,0.9997683763504028,0.25564008951187134
2.6337278e-07,7.323270878600852e-10,1.6193531848784914e-08,2.419911879769643e-07,0.01744171977043152,0.0002789497375488281,4.9998252507066354e-05,1.0924725124539236e-08,4.545642455549306e-20,0.0,0.0,1.218034073996422e-24,7.388429603370772e-13,0.08754006028175354,0.0010833442211151123,0.0005377829074859619,2.5896167070018926e-18
0.00066518784,0.8616693019866943,0.0003548860549926758,0.05005350708961487,0.005758345127105713,2.8376208836714324e-28,0.9916106462478638,0.9981718063354492,0.0003026127815246582,0.6227421760559082,0.0006791055202484131,0.02642253041267395,0.0002472400665283203,0.2330106496810913,0.9520021677017212,0.771318793296814,0.020058125257492065
0.8852856,4.467531471163966e-05,2.493194699582091e-07,1.6801611479877465e-07,0.0002880096435546875,8.274516796397613e-18,0.9873894453048706,1.0,0.15693607926368713,0.8320323824882507,0.9929122924804688,0.011546611785888672,0.5253802537918091,0.9959927797317505,0.9520021677017212,0.9895747900009155,8.121982091324753e-07
0.6993767,1.1607809028646443e-05,0.011895626783370972,0.0008161365985870361,0.0333518385887146,0.0,0.0,3.0494593374896795e-06,0.0046499669551849365,0.06223052740097046,0.9644947052001953,0.0019345879554748535,0.6845893859863281,0.48983341455459595,0.03369167447090149,0.4517360031604767,0.043183863162994385
0.60220665,0.9275206327438354,0.9687291383743286,0.7668522000312805,0.7833722829818726,4.438082683111469e-31,0.0002161860466003418,0.9205719232559204,0.9123107194900513,0.8321882486343384,0.935745358467102,0.8090485334396362,0.9771745204925537,0.9999799728393555,0.9520021677017212,0.9999991655349731,0.054413050413131714
0.96380925,0.03164321184158325,0.14077922701835632,6.615062488890544e-07,0.00012202066864119843,0.0,0.0,0.9911826848983765,0.9993331432342529,0.9999930262565613,0.999756395816803,0.9909066557884216,0.9893829822540283,0.9993149042129517,0.9520021677017212,0.9998621940612793,0.025290340185165405
1.5270489e-13,6.914999951498132e-15,3.6570988459772025e-09,2.7810280744944293e-09,1.2694427731219093e-09,2.908154955581825e-25,0.0008281469345092773,0.9999160170555115,0.005400478839874268,3.97788971895352e-06,0.007301628589630127,1.1412765871243735e-10,0.9833654165267944,0.040610671043395996,0.9456632137298584,0.0031869709491729736,1.1792516829700617e-07
4.6703178e-08,1.77078973706557e-09,3.898978775396245e-06,6.9436982812476344e-06,8.655911369714886e-05,1.9667701169935603e-13,3.096824366366491e-05,0.9318758249282837,0.26097214221954346,0.039463162422180176,6.876703650959826e-10,7.067090246337671e-10,0.3023766279220581,0.009878933429718018,0.9520021677017212,0.4787490665912628,4.4091586460126564e-05
1.5840125e-05,4.696479649624052e-09,1.1388831808289979e-05,0.0014710426330566406,0.0186617374420166,0.0,8.525518575271629e-20,0.9976495504379272,0.0073059797286987305,6.546314068600623e-08,0.03185230493545532,0.007299661636352539,0.009503066539764404,9.079543872303475e-08,0.00012925267219543457,0.8067703247070312,4.508979600359453e-06
0.0006994903,0.0001417398452758789,0.0004742443561553955,0.00179290771484375,0.030228108167648315,2.893983885532343e-29,1.2982755875131508e-13,0.9999958276748657,0.9995877146720886,0.07005426287651062,0.03329622745513916,8.074220204434823e-06,0.12533637881278992,0.9843811988830566,0.022028982639312744,0.01412937045097351,1.7923794359830936e-07
1.4218618e-05,0.0036650896072387695,0.03816995024681091,0.042214035987854004,0.07643213868141174,4.298665577895769e-24,6.304803537204862e-05,0.9989526271820068,0.02730083465576172,0.7387893199920654,9.522274922346696e-05,0.014743626117706299,0.9739898443222046,0.7150133848190308,0.9520021677017212,0.6490212678909302,0.018937379121780396
4.385631e-28,5.360010677320141e-31,1.4325107144941285e-07,5.4643733114756454e-12,3.321441113257606e-07,1.3710622269705412e-38,1.4037962824137916e-22,1.9426122932486578e-08,1.403856003889814e-06,2.479459543773627e-27,5.033515543519014e-24,7.547639841698668e-33,2.8287791725530595e-21,2.902607421453353e-14,1.2978382528672228e-06,1.7362324911118776e-08,4.00958294344278e-11
7.016887e-07,1.8671630065106477e-15,0.00012439489364624023,0.00023663043975830078,0.0033009350299835205,7.63603235643736e-24,7.236675969579665e-08,0.9988789558410645,0.04563170671463013,3.3580861327209277e-06,7.20977899604236e-09,9.624909580452368e-08,0.0017749667167663574,3.845340188490809e-07,0.8945544958114624,0.08737462759017944,0.0001487433910369873
2.8964985e-05,1.2338717287480039e-12,0.0017529428005218506,0.014380127191543579,0.04712978005409241,8.919349502113865e-26,0.010592103004455566,0.9269720911979675,0.4422187805175781,3.305152495158836e-05,3.589926507174823e-07,0.0006168782711029053,0.027114778757095337,0.0006360411643981934,0.9520021677017212,0.8900836110115051,0.01530754566192627
0.00046116114,1.6701111235306598e-05,0.611656904220581,0.9238044023513794,0.5598530769348145,3.431267483428788e-29,4.597389136051788e-10,0.9898399114608765,1.0,0.24986574053764343,0.9931397438049316,0.008680075407028198,0.9954558610916138,6.260578970795905e-07,0.9394248723983765,0.8704152703285217,0.7873868942260742
1.178925e-06,6.454365930608219e-09,0.002302885055541992,0.0024344027042388916,0.005856692790985107,1.813551038756534e-31,9.597659300197847e-06,0.03173235058784485,5.399891233537346e-05,1.5504903785767965e-05,5.3692449000664055e-05,0.0016540586948394775,3.680095687741414e-05,0.2198723554611206,0.01407882571220398,0.06345710158348083,0.0008464455604553223
2.7260108e-07,3.2732684551823222e-19,0.005401045083999634,0.0076441168785095215,0.00012752413749694824,2.56154340022714e-28,2.643102917631062e-24,0.0878223180770874,0.03990289568901062,0.08382430672645569,7.070346782711567e-06,0.0024219751358032227,8.192603127099574e-05,2.6331565550208325e-06,0.03464028239250183,4.820321009901818e-06,0.000823974609375
1.27512985e-05,6.814087055023732e-13,0.008005648851394653,0.0022148191928863525,0.08270692825317383,4.239632435421468e-31,1.7601086144125588e-09,0.9996944665908813,0.9999971389770508,0.026396214962005615,0.010682880878448486,5.569928362092469e-06,0.8675098419189453,0.47681230306625366,0.9222096800804138,0.36205437779426575,0.0055332183837890625
0.0023656785,4.8550350406628695e-09,0.03588101267814636,0.061503708362579346,5.256323129287921e-05,5.430332510968253e-32,2.288439581084608e-36,1.063432959774005e-19,1.9704921288415944e-12,0.9640589952468872,4.652760026147007e-07,0.8474146127700806,0.0018211305141448975,0.03092697262763977,0.9520021677017212,0.7469599843025208,0.00013896822929382324
3.3501103e-05,3.2011329142989098e-09,0.013897508382797241,0.19326791167259216,0.01233568787574768,8.315475625739474e-30,1.9973448554268768e-14,1.0,0.1362520158290863,0.6231000423431396,1.4051746802579146e-05,0.020446807146072388,0.7552482485771179,0.9566208124160767,0.9520021677017212,0.13149836659431458,0.00010927102266578004
7.441711e-08,4.011508068829168e-16,3.9429284015568555e-07,2.601691448944621e-07,0.0011606216430664062,0.0,6.549454867332827e-10,0.9999996423721313,0.9999738335609436,5.376884271157678e-09,0.03012251853942871,0.00017622113227844238,0.03941488265991211,0.04532426595687866,0.1551627218723297,0.03856280446052551,2.3382488052448025e-06
2.0822881e-07,9.99298808577933e-15,0.009829521179199219,0.0026510655879974365,1.4457045836024918e-06,3.4411255461120784e-36,6.64063299341665e-23,0.9996768236160278,0.00032392144203186035,0.00011581707803998142,4.4606446314432446e-10,3.6135638765699696e-06,1.428273844794603e-05,0.0003254711627960205,0.7957170605659485,0.00043007731437683105,4.859281034441665e-06
0.004151255,3.39801964344133e-10,0.00042891502380371094,1.3411365216597915e-05,0.000209808349609375,8.530951471685483e-20,0.0003586709499359131,1.0,0.06899037957191467,0.019065529108047485,0.9574064016342163,0.006821662187576294,0.07033377885818481,0.9666805267333984,0.8368088006973267,0.9308916330337524,8.948980394052342e-06
1.2066092e-05,0.0008714497089385986,0.0015684962272644043,0.12098169326782227,0.057930827140808105,3.215749702059914e-22,5.087847057438921e-06,0.9970468282699585,0.5932319760322571,0.008867591619491577,0.00022906064987182617,0.00015848875045776367,0.3869534730911255,0.6797043681144714,0.8705824017524719,0.998715877532959,0.00039830803871154785
0.819908,0.9275206327438354,0.9476333856582642,0.6654758453369141,0.6238043308258057,5.59022493952525e-23,0.0037625133991241455,1.0,0.9999080896377563,0.9726787209510803,0.9422639608383179,0.9995464086532593,0.9502431154251099,0.9986753463745117,0.9520021677017212,0.9999485611915588,0.8593016862869263
0.0008660257,9.172533464152366e-05,0.008812010288238525,0.7282608151435852,0.008880645036697388,5.545381603427933e-18,6.066063724574633e-05,0.9999921321868896,0.6587517261505127,0.9382003545761108,0.08259466290473938,0.03443378210067749,0.9655865430831909,0.042227596044540405,0.5436448454856873,0.9549639225006104,0.12702840566635132
7.017865e-05,1.2261627944099018e-06,0.010510951280593872,0.18134629726409912,0.20072591304779053,1.8812502956073964e-27,9.705054693711517e-17,0.9995044469833374,0.0024303793907165527,0.051285505294799805,0.00017893314361572266,0.6692748069763184,0.9369612336158752,0.11303389072418213,0.9297123551368713,0.2552352845668793,0.0003186464309692383
0.0987497,0.018712937831878662,0.5558394193649292,0.4537578523159027,0.0008098781108856201,1.801262996181316e-14,0.0005051493644714355,0.9999992847442627,0.6242966055870056,0.16082370281219482,0.057939767837524414,0.11230099201202393,0.025983482599258423,0.9815089702606201,0.9520021677017212,0.9986021518707275,0.0060253143310546875
0.0785611,0.0013737380504608154,0.010051250457763672,0.009278327226638794,0.23591968417167664,5.627906999640062e-37,6.089748795295655e-14,1.0,0.8893530368804932,0.28153496980667114,0.955035924911499,0.9924020767211914,0.02268737554550171,0.7154590487480164,0.19122689962387085,0.9442214965820312,0.08937236666679382
0.9958025,0.010624736547470093,0.06053292751312256,0.6150258779525757,0.1922479271888733,1.3787976565603904e-13,1.4992968317528721e-05,1.0,0.8181612491607666,0.9632018804550171,0.9326316118240356,0.9975663423538208,0.9959504008293152,0.9999691843986511,0.9520021677017212,0.9926824569702148,0.8522382378578186
0.0084382,1.7762087356487655e-09,5.811888968310086e-06,0.00017940998077392578,0.01624441146850586,0.0,1.8104616472669477e-08,0.9999910593032837,1.0,0.0007409751415252686,0.036920785903930664,0.0028028488159179688,0.9836711287498474,0.8466835618019104,0.3842928409576416,0.15161344408988953,0.00033801794052124023
0.021170229,0.0003032088279724121,0.07750013470649719,0.021386712789535522,0.0436839759349823,0.0,4.529226416138954e-08,0.0015816092491149902,0.9999985694885254,0.5918126106262207,0.0025085806846618652,0.8222616910934448,0.9467477798461914,0.8230189085006714,0.7419133186340332,0.9998467564582825,0.06876420974731445
3.7185615e-12,1.3380805796714412e-07,8.956493502410012e-08,1.1193416193933103e-09,6.435859540943056e-05,1.0769339432381541e-18,0.0005745589733123779,0.9934955835342407,0.000257641077041626,8.922113807312282e-13,0.00939255952835083,1.161962082107948e-08,5.073018201073864e-07,0.9908695220947266,0.95155268907547,0.2665744423866272,1.2258902226669477e-10
0.043806612,6.185067735753336e-11,0.006337225437164307,0.0017735660076141357,0.33873671293258667,9.246917256091837e-35,2.0596377936499266e-08,0.9994483590126038,0.8383491039276123,0.970580518245697,0.9549106359481812,0.2053849697113037,0.9446076154708862,0.9875575304031372,0.9520021677017212,0.9819151759147644,0.09038320183753967
0.0017699003,1.3688668332179077e-05,0.0055432915687561035,0.1788959801197052,1.4211039012224091e-09,0.0,1.5063060069148712e-15,2.3623603073730237e-11,0.9173667430877686,4.006376918596991e-20,1.9225077085849307e-09,0.009413272142410278,0.007537961006164551,0.9733259677886963,3.76383635369848e-09,0.05663716793060303,0.0009651780128479004
3.1072815e-09,1.1203157555428334e-05,0.00034314393997192383,9.0700759756146e-06,0.0002321302890777588,0.0,4.2815612166791084e-10,0.9573267698287964,7.560602455214394e-08,9.99621806840878e-06,0.0092887282371521,0.0010336041450500488,0.20944592356681824,1.1900727258762345e-05,0.44917213916778564,0.0003495514392852783,1.1086737004006864e-06
0.0083446205,1.3802022025277694e-10,0.5410891771316528,4.27795794166741e-06,1.1567654389921245e-08,0.0,7.462627192616648e-21,0.9994698762893677,0.004223555326461792,0.005113840103149414,0.9998409152030945,0.04718932509422302,5.092858579303083e-09,0.012793004512786865,0.9520021677017212,0.9999173879623413,0.04222676157951355
1.0847316e-31,0.0,2.4217158833828023e-10,2.326284130604872e-12,3.662873390014587e-12,0.0,1.3429192335934204e-07,1.0,1.090652017494132e-32,0.0,0.0,7.415069582686448e-28,1.0,3.282751890653702e-16,0.08356297016143799,0.004129588603973389,1.8239227905780808e-09
0.017968118,0.0008570849895477295,0.005408257246017456,5.469637835631147e-05,0.09583154320716858,1.1846234603559642e-32,0.0270518958568573,0.985605001449585,0.005487978458404541,0.707150936126709,0.003253757953643799,0.0002700388431549072,7.950602594064549e-06,0.09476777911186218,7.311259105335921e-05,0.39416787028312683,0.000187605619430542
6.400831e-08,5.358619326045755e-09,0.001063019037246704,1.555201123437655e-07,8.029593914216093e-07,0.0,4.332480988550325e-12,0.025656819343566895,3.2117916362039978e-06,9.298280900793543e-08,8.667289876029827e-06,3.195539193256991e-07,6.614210512623231e-09,0.00017076730728149414,0.20569324493408203,1.4746889974048827e-05,0.00035244226455688477
2.3365287e-24,4.989512189365379e-37,3.800188635993962e-11,2.1054911845719325e-15,6.067299542281395e-15,0.0,6.034068516036456e-28,0.9963043332099915,9.697553177145934e-11,0.000662684440612793,0.0,1.2337023815328592e-27,1.9940098947966485e-22,0.07305726408958435,0.728967010974884,1.263666116191331e-10,3.908026390795755e-24
0.99532,0.19783970713615417,0.36755311489105225,0.0011148154735565186,0.0025347471237182617,0.0,6.959584007132895e-17,0.9541336894035339,0.015543550252914429,0.9344034194946289,0.9793177843093872,0.841083288192749,1.6015330857044319e-06,0.8599733114242554,0.9520021677017212,0.9993947744369507,0.15120819211006165
1.7789349e-05,6.599114144023588e-09,0.0012973248958587646,0.0008370578289031982,0.007325202226638794,0.0,3.6771987229266764e-14,2.0327877791714855e-05,8.897785496407833e-15,0.9803428649902344,0.007625669240951538,0.7179239988327026,3.5668047075887443e-06,0.9838557243347168,0.9520021677017212,0.36575767397880554,0.8803434371948242
3.0519912e-13,9.888492058962584e-05,1.2440671071090037e-07,7.301754521904513e-05,2.7847293040395016e-06,0.0,0.0001417398452758789,0.9996232986450195,0.00017762184143066406,0.018717437982559204,1.3380844166022143e-07,0.005086332559585571,9.021235147788076e-11,0.03744751214981079,0.7950082421302795,0.9788434505462646,1.2078547229066317e-07
2.2701774e-05,0.0031746327877044678,0.058951765298843384,0.07034426927566528,0.2060803472995758,0.0,6.508585267113117e-32,0.8561728000640869,1.0,0.8513899445533752,0.6656380891799927,0.001784205436706543,0.3019641041755676,0.94773268699646,0.9520021677017212,0.9905027747154236,0.0005088746547698975
1.0975484e-05,1.4639683779474333e-12,0.0007641017436981201,3.652816985777463e-06,1.954855179064907e-05,0.0,5.833059568740033e-16,0.00025793910026550293,0.07225814461708069,9.071502438118273e-10,0.007448524236679077,0.00022724270820617676,3.0936743655729515e-07,3.018756160599878e-06,0.001189202070236206,5.0832636588893365e-06,0.00022938847541809082
0.20636788,0.6555501818656921,0.9912642240524292,0.08427238464355469,0.04526317119598389,0.0,1.0453928833698e-09,0.985489010810852,0.9999477863311768,0.8586869239807129,0.9837521314620972,0.9575576782226562,0.9998360872268677,0.9995700120925903,0.9520021677017212,0.9999994039535522,0.01121857762336731
0.017488688,1.7127480305134668e-06,0.0156155526638031,0.07520246505737305,0.05087858438491821,0.0,3.765987479241118e-18,3.0171652212544464e-28,6.225116067071212e-08,0.8000179529190063,3.6000456020701677e-06,0.03141537308692932,0.010664254426956177,1.7992557332036085e-05,0.8940023183822632,0.955273449420929,0.0006737709045410156
0.93343824,0.9888784885406494,0.00628817081451416,0.00025585293769836426,0.0024780631065368652,0.0,8.163877331921559e-24,0.9297666549682617,0.006954550743103027,0.30419081449508667,0.0676470398902893,0.0742424726486206,0.48874354362487793,0.9547577500343323,0.9520021677017212,0.8793821334838867,0.010544061660766602
0.0065927207,1.8903806692858107e-18,0.002239912748336792,3.8134621149765735e-07,0.002475440502166748,0.0,3.90582101772452e-07,6.653146556345746e-06,0.08570331335067749,5.324565677256032e-07,0.9951916933059692,0.7121225595474243,3.701902096509002e-05,0.11424759030342102,0.9303774833679199,0.10467159748077393,0.001749485731124878
0.0018384159,0.0025787055492401123,0.001662909984588623,0.029736459255218506,0.004919618368148804,0.0,1.2561886728950496e-27,0.005275338888168335,0.9999974370002747,0.006639420986175537,2.6182537112617865e-05,0.0011138916015625,7.349357815655821e-07,0.016593366861343384,0.15230265259742737,0.12605121731758118,0.0007852315902709961
0.0006109178,0.009909123182296753,0.9375952482223511,0.8873070478439331,0.2281716763973236,5.029685457423818e-28,3.1885067919290577e-09,0.9999982118606567,1.0,0.9722301363945007,0.9745244979858398,0.02328464388847351,0.9851206541061401,0.9453136324882507,0.9406706690788269,0.9912275075912476,0.09180217981338501
0.9941599,0.9741889238357544,0.0003657341003417969,2.849550946848467e-05,0.00044104456901550293,1.829134066062792e-17,5.5367192653372766e-24,1.0,0.999755859375,0.9999979734420776,1.0,0.9005177021026611,0.9961090087890625,0.9914286136627197,0.9520021677017212,0.9999982714653015,0.9675537347793579
4.4369473e-09,3.0853017623372336e-12,1.849261650477274e-07,3.434114451139614e-11,2.1496147383004427e-05,0.0,8.632459770924585e-29,1.8583633506282123e-14,0.00973537564277649,0.002233654260635376,0.06921491026878357,0.0015725195407867432,1.0673964490059973e-10,0.05700838565826416,0.002894580364227295,0.005940645933151245,2.4721653971937485e-05
0.00025117397,7.59197060773431e-09,0.1054411232471466,0.0009270906448364258,0.05679428577423096,0.0,1.3444504027865928e-13,0.8255913257598877,0.17549097537994385,0.004021406173706055,0.04367890954017639,0.09718829393386841,0.02872830629348755,0.6566371321678162,0.029885530471801758,0.07327544689178467,0.056454598903656006
0.0018446147,8.265889600393705e-14,7.213926664917381e-07,1.3871544979338069e-07,0.00021782517433166504,1.4137677140091398e-11,5.965886451519964e-09,0.9489653706550598,1.430523993532773e-13,0.0,0.0,5.695196089198229e-17,1.2578736940938029e-09,0.00035494565963745117,0.10785254836082458,0.05168098211288452,6.684782325665044e-15
0.999884,2.92768522099085e-13,0.13635486364364624,2.545940276377223e-07,2.181887170937813e-10,0.0,5.809700837244158e-30,0.9984113574028015,1.0,0.7628559470176697,0.963454008102417,0.06347772479057312,3.5106304530074794e-09,0.32182973623275757,0.9520021677017212,1.0,0.9999884366989136
4.1782706e-11,1.214097859790833e-13,8.637398991595546e-07,1.7671830221388518e-07,2.589730138424784e-05,0.0,1.1307574071962173e-13,1.2416478956112087e-09,9.905280762279034e-11,0.08069366216659546,1.773438270902261e-05,1.8088516071657068e-06,3.4876064709810084e-12,1.1715606783313515e-11,0.1554558277130127,0.00024953484535217285,0.04995352029800415
0.99984336,0.006043136119842529,0.9150376319885254,0.9590193033218384,0.9680730104446411,1.0401162082226273e-13,1.786715841944897e-08,1.0,0.9999788403511047,0.999663233757019,0.9999867677688599,0.9966914653778076,0.9905263185501099,0.9999572038650513,0.9520021677017212,0.9999637603759766,0.6213846802711487
2.5448806e-08,0.7818944454193115,5.537385368370451e-05,0.001798480749130249,0.005505412817001343,0.0,3.804773150983117e-18,0.9883962273597717,0.9895318746566772,3.3282423828495666e-05,3.4008503462246154e-06,9.556203622196335e-06,0.9015172719955444,0.29780447483062744,0.7159802913665771,0.31339898705482483,3.733251787707559e-06
0.031239837,0.014855057001113892,0.7975660562515259,0.5957362055778503,0.1938110589981079,6.189959992593597e-24,2.8772249520832733e-25,0.9668800830841064,0.07650142908096313,0.9534942507743835,0.9978843331336975,0.9210342168807983,0.21655213832855225,0.9942452907562256,0.9520021677017212,0.9965006113052368,0.0031850337982177734
0.007648438,1.3295674283764214e-10,4.205579898552969e-05,0.07622766494750977,0.003005295991897583,2.188692972072342e-33,1.6209306119563394e-10,0.9999549984931946,1.0,0.8672232627868652,0.999927282333374,0.841083288192749,0.0030657052993774414,0.9996966123580933,0.9520021677017212,0.6035170555114746,0.03849199414253235
6.8799536e-11,0.00018483400344848633,3.837818667307147e-07,3.4326657072369926e-08,1.2779097460224875e-06,4.551027359411819e-06,0.030417323112487793,0.9644359350204468,3.935897439077962e-06,5.744668379984909e-22,3.488832486797655e-11,6.060320431253152e-13,5.369577138480963e-07,0.006202995777130127,0.4747065603733063,0.005853503942489624,2.215849201445564e-14
6.78101e-10,1.2337191037659068e-06,1.5845663483560202e-06,2.3231319090655234e-08,4.881161657976918e-06,1.5519612504844016e-12,2.0254475874281752e-09,0.9999858140945435,0.9479560852050781,3.133690503200298e-16,4.9513934347999305e-14,4.589461948499574e-13,1.0134334615941043e-07,0.08760520815849304,0.9179185032844543,0.2346244752407074,2.687307570480718e-13
9.210082e-15,1.8808083979138246e-09,2.138989962929827e-08,1.5918470097631143e-08,3.606320220228554e-08,2.8553029096656246e-06,3.810390225567062e-09,0.020414024591445923,9.9529221188277e-05,9.247678814564051e-23,1.6125864535025348e-17,6.508727518540611e-19,6.479492731159553e-05,0.050341248512268066,0.0015354454517364502,0.002253711223602295,1.0868564958095136e-16
1.56266e-05,1.8940606461709253e-12,0.13594397902488708,0.0002840757369995117,0.06730437278747559,0.0,3.510028045994318e-09,0.9903609752655029,0.9997502565383911,0.039385586977005005,0.006765305995941162,0.006382554769515991,8.079302915575681e-08,0.41115114092826843,0.6642410755157471,0.6855406761169434,0.3041341006755829
2.0465702e-06,2.0249237399697084e-15,0.00018078088760375977,3.127888703602366e-05,0.0020872652530670166,0.0,8.090020031659151e-08,0.9291526079177856,0.5254108309745789,2.5511585022286454e-07,5.9837049775524065e-05,0.00011020043166354299,0.12436214089393616,0.0010848939418792725,0.863493800163269,0.0017976462841033936,0.00012042313028359786
0.18106776,0.0029703378677368164,0.0023512840270996094,0.0031546056270599365,0.07566431164741516,0.0,2.036502355640124e-10,0.9094551801681519,0.9985172748565674,0.018161475658416748,0.0003712475299835205,0.0003388524055480957,0.03725200891494751,0.9902066588401794,0.9520021677017212,0.6149505376815796,3.44786822097376e-05
