"call_id";"doll_id";"user_id";"call_confirm";"call_year";"call_month";"call_day";"call_hour"
3703;128543;7982;0;2020;9;21;14
3704;130837;8130;0;2020;9;21;14
3705;130837;8090;0;2020;9;21;14
3706;130800;8175;0;2020;9;21;14
3707;130800;8090;0;2020;9;21;14
3708;130789;8121;0;2020;9;21;15
3709;130789;8090;0;2020;9;21;15
3710;129636;8121;0;2020;9;21;15
3711;129636;8090;0;2020;9;21;15
3712;129636;7429;0;2020;9;21;15
3713;129636;8090;0;2020;9;21;15
3714;129404;8050;0;2020;9;21;15
3715;130800;8175;0;2020;9;21;15
3716;130800;8090;0;2020;9;21;15
3717;130762;8097;0;2020;9;21;15
3718;130762;8090;0;2020;9;21;15
3719;128486;8037;0;2020;9;21;15
3720;128486;8037;0;2020;9;21;15
3721;128486;8037;0;2020;9;21;15
3722;128486;8037;0;2020;9;21;16
3723;129631;8093;0;2020;9;21;16
3724;129631;8090;0;2020;9;21;16
3725;129631;7429;0;2020;9;21;16
3726;129631;8090;0;2020;9;21;16
3727;130827;8161;0;2020;9;21;16
3728;130899;8161;0;2020;9;21;16
3729;130899;8161;0;2020;9;21;16
3730;130854;7971;0;2020;9;21;17
3731;129416;8049;0;2020;9;21;18
3732;130925;8229;0;2020;9;21;18
3733;130888;8175;0;2020;9;21;19
3734;130800;8175;0;2020;9;21;19
3735;130800;8090;0;2020;9;21;19
3736;129426;8049;0;2020;9;21;20
3737;130949;8242;0;2020;9;21;20
3738;129691;8136;0;2020;9;21;21
3739;129691;8136;0;2020;9;21;21
3740;129186;7585;0;2020;9;21;21
3741;129416;8049;0;2020;9;21;22
3742;129182;8012;0;2020;9;22;3
3743;129599;8084;0;2020;9;22;5
3744;130844;7982;0;2020;9;22;8
3745;129409;8050;0;2020;9;22;9
3746;130800;8175;0;2020;9;22;9
3747;130800;8090;0;2020;9;22;9
3748;130951;8103;0;2020;9;22;10
3749;129380;8048;0;2020;9;22;11
3750;130926;8228;0;2020;9;22;14
3751;130926;8230;0;2020;9;22;14
3752;129416;8049;0;2020;9;22;14
3753;129218;8047;0;2020;9;22;15
3754;129691;8136;0;2020;9;22;16
3755;127434;7722;0;2020;9;22;16
3756;130861;8103;0;2020;9;22;16
3757;130861;8090;0;2020;9;22;16
3758;129709;8012;0;2020;9;22;17
3759;129709;8144;0;2020;9;22;17
3760;130844;7982;0;2020;9;22;17
3761;129416;8049;0;2020;9;22;18
3762;129193;8012;0;2020;9;22;18
3763;129193;8059;0;2020;9;22;18
3764;130838;8117;0;2020;9;22;18
3765;130838;8090;0;2020;9;22;18
3766;130838;8117;0;2020;9;22;18
3767;130838;8090;0;2020;9;22;18
3768;129243;8081;0;2020;9;22;19
3769;130860;8103;0;2020;9;22;21
3770;130860;8090;0;2020;9;22;21
3771;130925;8229;0;2020;9;22;21
3772;130829;8102;0;2020;9;23;0
3773;130829;8090;0;2020;9;23;0
3774;129631;8093;0;2020;9;23;6
3775;129631;8090;0;2020;9;23;6
3776;129631;7429;0;2020;9;23;6
3777;129631;8090;0;2020;9;23;6
3778;130953;8108;0;2020;9;23;6
3779;129627;8119;0;2020;9;23;8
3780;129627;8090;0;2020;9;23;8
3781;129627;7429;0;2020;9;23;8
3782;129627;8090;0;2020;9;23;8
3783;130828;8123;0;2020;9;23;9
3784;130845;8117;0;2020;9;23;9
3785;130845;8090;0;2020;9;23;9
3786;130948;8233;0;2020;9;23;9
3787;130948;8236;0;2020;9;23;9
3788;130948;8233;0;2020;9;23;9
3789;130948;8236;0;2020;9;23;9
3790;130958;8099;0;2020;9;23;10
3791;130958;8099;0;2020;9;23;10
3792;129193;8012;0;2020;9;23;10
3793;129193;8059;0;2020;9;23;10
3794;129653;8049;0;2020;9;23;10
3795;129653;8049;0;2020;9;23;10
3796;130845;8117;0;2020;9;23;11
3797;130845;8090;0;2020;9;23;11
3798;130860;8103;0;2020;9;23;11
3799;130860;8090;0;2020;9;23;11
3800;130960;8091;0;2020;9;23;12
3801;129182;8012;0;2020;9;23;12
3802;129409;8050;0;2020;9;23;12
3803;128268;7974;0;2020;9;23;13
3804;128486;8037;0;2020;9;23;13
3805;129595;8050;0;2020;9;23;14
3806;129426;8049;0;2020;9;23;14
3807;128182;7962;0;2020;9;23;14
3808;128182;7965;0;2020;9;23;14
3809;129631;8093;0;2020;9;23;16
3810;129631;8090;0;2020;9;23;16
3811;129631;7429;0;2020;9;23;16
3812;129631;8090;0;2020;9;23;16
3813;129631;8093;0;2020;9;23;16
3814;129631;8090;0;2020;9;23;16
3815;129631;7429;0;2020;9;23;16
3816;129631;8090;0;2020;9;23;16
3817;129631;8093;0;2020;9;23;17
3818;129631;8090;0;2020;9;23;17
3819;129631;7429;0;2020;9;23;17
3820;129631;8090;0;2020;9;23;17
3821;129416;8049;0;2020;9;23;18
3822;128268;7974;0;2020;9;23;20
3823;128128;7935;0;2020;9;23;20
3824;130798;8120;0;2020;9;23;20
3825;130798;8090;0;2020;9;23;20
3826;130948;8233;0;2020;9;23;20
3827;130948;8236;0;2020;9;23;20
3828;126929;7939;0;2020;9;23;21
3829;126929;7895;0;2020;9;23;21
3830;126929;7896;0;2020;9;23;21
3831;129632;8130;0;2020;9;23;21
3832;129632;8090;0;2020;9;23;21
3833;129632;8090;0;2020;9;23;21
3834;126657;7586;0;2020;9;23;21
3835;126657;7675;0;2020;9;23;21
3836;126657;7904;0;2020;9;23;21
3837;126657;7906;0;2020;9;23;21
3838;126657;7565;0;2020;9;23;21
3839;129422;8049;0;2020;9;23;21
3840;130956;7971;0;2020;9;24;1
3841;126929;7939;0;2020;9;24;6
3842;126929;7895;0;2020;9;24;6
3843;126929;7896;0;2020;9;24;6
3844;130948;8233;0;2020;9;24;7
3845;130948;8236;0;2020;9;24;7
3846;129193;8012;0;2020;9;24;8
3847;129193;8059;0;2020;9;24;8
3848;129691;8136;0;2020;9;24;9
3849;130907;8219;0;2020;9;24;9
3850;129182;8012;0;2020;9;24;9
3851;130777;8097;0;2020;9;24;11
3852;130777;8090;0;2020;9;24;11
3853;130777;8097;0;2020;9;24;11
3854;130777;8090;0;2020;9;24;11
3855;130829;8102;0;2020;9;24;11
3856;130829;8090;0;2020;9;24;11
3857;130829;8102;0;2020;9;24;11
3858;130829;8090;0;2020;9;24;11
3859;130829;8102;0;2020;9;24;11
3860;130829;8090;0;2020;9;24;11
3861;130963;7600;0;2020;9;24;11
3862;130963;7600;0;2020;9;24;11
3863;130963;7600;0;2020;9;24;11
3864;130961;7600;0;2020;9;24;11
3865;130777;8097;0;2020;9;24;11
3866;130777;8090;0;2020;9;24;11
3867;129103;8057;0;2020;9;24;11
3868;129103;8057;0;2020;9;24;12
3869;130966;8181;0;2020;9;24;12
3870;130966;8181;0;2020;9;24;12
3871;130926;8228;0;2020;9;24;12
3872;130926;8230;0;2020;9;24;12
3873;130968;7600;0;2020;9;24;13
3874;130968;7600;0;2020;9;24;13
3875;130968;7600;0;2020;9;24;13
3876;130970;7600;0;2020;9;24;13
3877;130970;8155;0;2020;9;24;13
3878;130948;8233;0;2020;9;24;13
3879;130948;8236;0;2020;9;24;13
3880;130973;7600;0;2020;9;24;14
3881;130976;8155;0;2020;9;24;14
3882;130978;7600;0;2020;9;24;14
3883;130976;8155;0;2020;9;24;14
3884;130971;7600;0;2020;9;24;15
3885;129426;8049;0;2020;9;24;15
3886;130984;8155;0;2020;9;24;15
3887;130982;7600;0;2020;9;24;15
3888;130982;7600;0;2020;9;24;15
3889;130984;8155;0;2020;9;24;15
3890;130982;7600;0;2020;9;24;15
3891;130985;8155;0;2020;9;24;16
3892;130800;8175;0;2020;9;24;16
3893;130800;8090;0;2020;9;24;16
3894;130987;7600;0;2020;9;24;16
3895;130987;7600;0;2020;9;24;16
3896;129631;8093;0;2020;9;24;16
3897;129631;8090;0;2020;9;24;16
3898;129631;7429;0;2020;9;24;16
3899;129631;8090;0;2020;9;24;16
3900;130989;8155;0;2020;9;24;16
3901;130829;8102;0;2020;9;24;16
3902;130829;8090;0;2020;9;24;16
3903;130970;7600;0;2020;9;24;16
3904;130970;8155;0;2020;9;24;16
3905;130975;8158;0;2020;9;24;16
3906;130975;7600;0;2020;9;24;16
3907;130990;8155;0;2020;9;24;17
3908;129634;8127;0;2020;9;24;17
3909;129634;7429;0;2020;9;24;17
3910;130970;7600;0;2020;9;24;17
3911;130970;8155;0;2020;9;24;17
3912;129619;8123;0;2020;9;24;18
3913;129619;8090;0;2020;9;24;18
3914;129619;7429;0;2020;9;24;18
3915;128128;7935;0;2020;9;24;19
3916;130936;7864;0;2020;9;24;19
3917;130936;7881;0;2020;9;24;19
3918;130936;7865;0;2020;9;24;19
3919;130936;7879;0;2020;9;24;19
3920;130970;7600;0;2020;9;24;19
3921;130970;8155;0;2020;9;24;19
3922;130970;7600;0;2020;9;24;19
3923;130970;8155;0;2020;9;24;19
3924;130988;8184;0;2020;9;24;20
3925;130988;8184;0;2020;9;24;20
3926;130986;7600;0;2020;9;24;21
3927;130927;7982;0;2020;9;24;21
3928;130965;7600;0;2020;9;24;21
3929;130965;8189;0;2020;9;24;21
3930;129631;8093;0;2020;9;25;4
3931;129631;8090;0;2020;9;25;4
3932;129631;7429;0;2020;9;25;4
3933;129631;8090;0;2020;9;25;4
3934;129625;8111;0;2020;9;25;5
3935;129625;8090;0;2020;9;25;5
3936;129625;7429;0;2020;9;25;5
3937;129625;8090;0;2020;9;25;5
3938;126929;7939;0;2020;9;25;6
3939;126929;7895;0;2020;9;25;6
3940;126929;7896;0;2020;9;25;6
3941;130990;8155;0;2020;9;25;7
3942;130970;7600;0;2020;9;25;7
3943;130970;8155;0;2020;9;25;7
3944;130754;8172;0;2020;9;25;7
3945;130754;8090;0;2020;9;25;7
3946;129416;8049;0;2020;9;25;8
3947;129624;8116;0;2020;9;25;8
3948;129624;8090;0;2020;9;25;8
3949;129624;7429;0;2020;9;25;8
3950;129624;8090;0;2020;9;25;8
3951;130995;7600;0;2020;9;25;10
3952;130922;8172;0;2020;9;25;10
3953;130996;8188;0;2020;9;25;10
3954;130996;7600;0;2020;9;25;10
3955;130762;8097;0;2020;9;25;11
3956;130762;8090;0;2020;9;25;11
3957;130999;7600;0;2020;9;25;11
3958;130999;7600;0;2020;9;25;11
3959;129617;8096;0;2020;9;25;11
3960;129617;8090;0;2020;9;25;11
3961;129617;7429;0;2020;9;25;11
3962;129617;8090;0;2020;9;25;11
3963;128291;7838;0;2020;9;25;11
3964;131002;7600;0;2020;9;25;11
3965;130997;7600;0;2020;9;25;12
3966;130797;8106;0;2020;9;25;13
3967;130797;8090;0;2020;9;25;13
3968;131002;7600;0;2020;9;25;13
3969;128543;7982;0;2020;9;25;14
3970;129595;8050;0;2020;9;25;14
3971;130965;7600;0;2020;9;25;16
3972;130965;8189;0;2020;9;25;16
3973;131007;8246;0;2020;9;25;16
3974;130741;8166;0;2020;9;25;17
3975;130738;8050;0;2020;9;25;17
3976;130970;7600;0;2020;9;25;17
3977;130970;8155;0;2020;9;25;17
3978;131008;8246;0;2020;9;25;18
3979;130997;7600;0;2020;9;25;18
3980;129426;8049;0;2020;9;25;19
3981;129426;8049;0;2020;9;25;19
3982;130979;7971;0;2020;9;25;19
3983;129193;8012;0;2020;9;25;19
3984;129193;8059;0;2020;9;25;19
3985;130990;8155;0;2020;9;25;19
3986;130983;8184;0;2020;9;25;20
3987;130838;8117;0;2020;9;25;20
3988;130838;8090;0;2020;9;25;20
3989;130990;8155;0;2020;9;25;21
3990;129186;7585;0;2020;9;25;21
3991;129182;8012;0;2020;9;25;22
3992;129599;8084;0;2020;9;26;1
3993;129599;8084;0;2020;9;26;1
3994;129599;8084;0;2020;9;26;2
3995;129691;8136;0;2020;9;26;3
3996;129691;8136;0;2020;9;26;4
3997;129691;8136;0;2020;9;26;4
3998;129691;8136;0;2020;9;26;4
3999;130838;8117;0;2020;9;26;7
4000;130838;8090;0;2020;9;26;7
4001;129416;8049;0;2020;9;26;8
4002;130880;8093;0;2020;9;26;9
4003;130880;8090;0;2020;9;26;9
4004;130956;7971;0;2020;9;26;12
4005;126929;7939;0;2020;9;26;12
4006;126929;7895;0;2020;9;26;12
4007;126929;7896;0;2020;9;26;12
4008;129379;8048;0;2020;9;26;13
4009;128128;7935;0;2020;9;26;13
4010;131006;8249;0;2020;9;26;13
4011;129634;8127;0;2020;9;26;14
4012;129634;7429;0;2020;9;26;14
4013;128128;7935;0;2020;9;26;14
4014;131009;8252;0;2020;9;26;14
4015;128028;7917;0;2020;9;26;15
4016;128028;7443;0;2020;9;26;15
4017;129204;8048;0;2020;9;26;15
4018;129631;8093;0;2020;9;26;15
4019;129631;8090;0;2020;9;26;15
4020;129631;7429;0;2020;9;26;15
4021;129631;8090;0;2020;9;26;15
4022;131007;8246;0;2020;9;26;15
4023;129631;8093;0;2020;9;26;15
4024;129631;8090;0;2020;9;26;15
4025;129631;7429;0;2020;9;26;15
4026;129631;8090;0;2020;9;26;15
4027;130831;8111;0;2020;9;26;16
4028;130831;8090;0;2020;9;26;16
4029;130953;8108;0;2020;9;26;17
4030;129184;7982;0;2020;9;26;18
4031;130888;8175;0;2020;9;26;19
4032;130870;8131;0;2020;9;26;19
4033;130870;8090;0;2020;9;26;19
4034;130956;7971;0;2020;9;26;19
4035;130952;8178;0;2020;9;26;19
4036;129193;8012;0;2020;9;26;19
4037;129193;8059;0;2020;9;26;19
4038;129193;8012;0;2020;9;26;19
4039;129193;8059;0;2020;9;26;19
4040;129193;8012;0;2020;9;26;19
4041;129193;8059;0;2020;9;26;19
4042;129186;7585;0;2020;9;26;21
4043;130985;8155;0;2020;9;26;21
4044;130800;8175;0;2020;9;26;21
4045;130800;8090;0;2020;9;26;21
4046;130983;8184;0;2020;9;26;22
4047;129426;8049;0;2020;9;27;5
4048;129426;8049;0;2020;9;27;5
4049;128268;7974;0;2020;9;27;5
4050;129426;8049;0;2020;9;27;6
4051;130970;8155;0;2020;9;27;7
4052;129416;8049;0;2020;9;27;7
4053;129416;8049;0;2020;9;27;8
4054;130992;8156;0;2020;9;27;8
4055;130956;7971;0;2020;9;27;11
4056;131006;8249;0;2020;9;27;13
4057;126467;7585;0;2020;9;27;13
4058;126467;7703;0;2020;9;27;13
4059;126467;7983;0;2020;9;27;13
4060;129426;8049;0;2020;9;27;13
4061;130970;8155;0;2020;9;27;13
4062;129182;8012;0;2020;9;27;14
4063;130827;8161;0;2020;9;27;14
4064;130241;8012;0;2020;9;27;15
4065;129691;8136;0;2020;9;27;15
4066;131006;8249;0;2020;9;27;16
4067;126929;7939;0;2020;9;27;16
4068;126929;7895;0;2020;9;27;16
4069;126929;7896;0;2020;9;27;16
4070;130738;8050;0;2020;9;27;16
4071;130990;8155;0;2020;9;27;16
4072;130773;8121;0;2020;9;27;16
4073;130773;8090;0;2020;9;27;16
4074;128128;7935;0;2020;9;27;18
4075;129548;8048;0;2020;9;27;18
4076;129548;8048;0;2020;9;27;18
4077;129416;8049;0;2020;9;27;18
4078;129631;8093;0;2020;9;27;18
4079;129631;8090;0;2020;9;27;18
4080;129631;7429;0;2020;9;27;18
4081;129631;8090;0;2020;9;27;18
4082;129631;8093;0;2020;9;27;19
4083;129631;8090;0;2020;9;27;19
4084;129631;7429;0;2020;9;27;19
4085;129631;8090;0;2020;9;27;19
4086;129633;8125;0;2020;9;27;19
4087;129633;8090;0;2020;9;27;19
4088;129633;7429;0;2020;9;27;19
4089;129633;8090;0;2020;9;27;19
4090;130936;7864;0;2020;9;27;19
4091;130936;7881;0;2020;9;27;19
4092;130936;7865;0;2020;9;27;19
4093;130936;7879;0;2020;9;27;19
4094;130778;8119;0;2020;9;27;19
4095;130778;8090;0;2020;9;27;19
4096;130936;7864;0;2020;9;27;20
4097;130936;7881;0;2020;9;27;20
4098;130936;7865;0;2020;9;27;20
4099;130936;7879;0;2020;9;27;20
4100;131006;8249;0;2020;9;27;20
4101;130985;8155;0;2020;9;27;21
4102;130990;8155;0;2020;9;27;21
4103;129186;7585;0;2020;9;27;21
4104;129186;7585;0;2020;9;27;21
4105;129426;8049;0;2020;9;27;22
4106;126929;7939;0;2020;9;28;6
4107;126929;7895;0;2020;9;28;6
4108;126929;7896;0;2020;9;28;6
4109;128268;7974;0;2020;9;28;9
4110;130856;8126;0;2020;9;28;10
4111;130856;8090;0;2020;9;28;10
4112;130240;8153;0;2020;9;28;10
4113;131014;8243;0;2020;9;28;11
4114;131014;8243;0;2020;9;28;11
4115;130738;8050;0;2020;9;28;14
4116;131024;8084;0;2020;9;28;14
4117;131027;8243;0;2020;9;28;15
4118;131027;8243;0;2020;9;28;15
4119;131027;8243;0;2020;9;28;15
4120;131029;8243;0;2020;9;28;15
4121;131029;8243;0;2020;9;28;15
4122;131032;8243;0;2020;9;28;15
4123;131031;8243;0;2020;9;28;15
4124;131033;8243;0;2020;9;28;15
4125;130898;8218;0;2020;9;28;16
4126;130898;8202;0;2020;9;28;16
4127;131042;8243;0;2020;9;28;17
4128;129182;8012;0;2020;9;28;17
4129;131042;8243;0;2020;9;28;17
4130;131044;8243;0;2020;9;28;17
4131;128543;7982;0;2020;9;28;17
4132;129421;8049;0;2020;9;28;17
4133;130845;8117;0;2020;9;28;17
4134;130845;8090;0;2020;9;28;17
4135;129193;8012;0;2020;9;28;19
4136;129193;8059;0;2020;9;28;19
4137;131013;8243;0;2020;9;28;20
4138;131031;8243;0;2020;9;28;21
4139;131015;8243;0;2020;9;28;21
4140;129186;7585;0;2020;9;28;21
4141;131031;8243;0;2020;9;28;21
4142;129631;8093;0;2020;9;28;21
4143;129631;8090;0;2020;9;28;21
4144;129631;7429;0;2020;9;28;21
4145;129631;8090;0;2020;9;28;21
4146;129422;8049;0;2020;9;29;0
4147;129422;8049;0;2020;9;29;0
4148;131005;8246;0;2020;9;29;1
4149;131043;8243;0;2020;9;29;2
4150;131043;8243;0;2020;9;29;2
4151;129422;8049;0;2020;9;29;4
4152;129422;8049;0;2020;9;29;4
4153;129631;8093;0;2020;9;29;6
4154;129631;8090;0;2020;9;29;6
4155;129631;7429;0;2020;9;29;6
4156;129631;8090;0;2020;9;29;6
4157;126929;7939;0;2020;9;29;6
4158;126929;7895;0;2020;9;29;6
4159;126929;7896;0;2020;9;29;6
4160;129426;8049;0;2020;9;29;6
4161;131016;8243;0;2020;9;29;7
4162;129416;8049;0;2020;9;29;9
4163;131045;8243;0;2020;9;29;9
4164;131045;8243;0;2020;9;29;9
4165;131045;8243;0;2020;9;29;9
4166;130861;8103;0;2020;9;29;9
4167;130861;8090;0;2020;9;29;9
4168;131049;8157;0;2020;9;29;10
4169;130287;8057;0;2020;9;29;10
4170;130287;8057;0;2020;9;29;10
4171;131048;8084;0;2020;9;29;10
4172;128128;7935;0;2020;9;29;10
4173;131053;8157;0;2020;9;29;10
4174;131054;8243;0;2020;9;29;11
4175;131054;8243;0;2020;9;29;11
4176;131031;8243;0;2020;9;29;11
4177;131055;8243;0;2020;9;29;11
4178;131055;8243;0;2020;9;29;11
4179;131056;8243;0;2020;9;29;11
4180;131056;8243;0;2020;9;29;11
4181;131056;8243;0;2020;9;29;11
4182;131056;8243;0;2020;9;29;11
4183;131056;8243;0;2020;9;29;11
4184;131056;8243;0;2020;9;29;11
4185;130763;8113;0;2020;9;29;11
4186;130763;8090;0;2020;9;29;11
4187;130763;8113;0;2020;9;29;11
4188;130763;8090;0;2020;9;29;11
4189;131057;8157;0;2020;9;29;11
4190;129426;8049;0;2020;9;29;12
4191;129602;8084;0;2020;9;29;12
4192;131059;8243;0;2020;9;29;12
4193;131059;8243;0;2020;9;29;12
4194;131013;8243;0;2020;9;29;13
4195;131014;8243;0;2020;9;29;13
4196;129595;8050;0;2020;9;29;13
4197;129193;8012;0;2020;9;29;14
4198;129193;8059;0;2020;9;29;14
4199;130863;8096;0;2020;9;29;14
4200;130863;8090;0;2020;9;29;14
4201;128128;7935;0;2020;9;29;14
4202;131023;7959;0;2020;9;29;14
4203;129579;8084;0;2020;9;29;15
4204;130800;8175;0;2020;9;29;16
4205;130800;8090;0;2020;9;29;16
4206;130967;8190;0;2020;9;29;16
4207;126929;7939;0;2020;9;29;17
4208;126929;7895;0;2020;9;29;17
4209;126929;7896;0;2020;9;29;17
4210;129601;8084;0;2020;9;29;17
4211;128128;7935;0;2020;9;29;17
4212;129426;8049;0;2020;9;29;18
4213;129599;8084;0;2020;9;29;18
4214;130956;7971;0;2020;9;29;18
4215;129596;8084;0;2020;9;29;18
4216;131028;8243;0;2020;9;29;18
4217;130956;7971;0;2020;9;29;19
4218;131028;8243;0;2020;9;29;19
4219;129193;8012;0;2020;9;29;19
4220;129193;8059;0;2020;9;29;19
4221;129426;8049;0;2020;9;29;20
4222;130838;8117;0;2020;9;29;20
4223;130838;8090;0;2020;9;29;20
4224;130974;8244;0;2020;9;29;21
4225;129691;8136;0;2020;9;29;21
4226;129691;8136;0;2020;9;29;22
4227;131036;8243;0;2020;9;29;23
4228;130983;8243;0;2020;9;30;2
4229;129599;8084;0;2020;9;30;4
4230;130783;8175;0;2020;9;30;4
4231;130783;8090;0;2020;9;30;4
4232;130983;8243;0;2020;9;30;5
4233;130738;8050;0;2020;9;30;6
4234;131036;8243;0;2020;9;30;6
4235;131036;8243;0;2020;9;30;6
4236;126929;7939;0;2020;9;30;6
4237;126929;7895;0;2020;9;30;6
4238;126929;7896;0;2020;9;30;6
4239;130738;8050;0;2020;9;30;6
4240;131006;8249;0;2020;9;30;7
4241;130838;8117;0;2020;9;30;7
4242;130838;8090;0;2020;9;30;7
4243;130970;8155;0;2020;9;30;9
4244;131056;8243;0;2020;9;30;9
4245;130990;8155;0;2020;9;30;10
4246;131031;8243;0;2020;9;30;12
4247;131056;8243;0;2020;9;30;13
4248;129691;8136;0;2020;9;30;14
4249;131016;8243;0;2020;9;30;16
4250;131056;8243;0;2020;9;30;17
4251;130783;8175;0;2020;9;30;17
4252;130783;8090;0;2020;9;30;17
4253;129416;8049;0;2020;9;30;19
4254;130762;8097;0;2020;9;30;19
4255;130762;8090;0;2020;9;30;19
4256;128088;7930;0;2020;9;30;20
4257;130240;8153;0;2020;9;30;21
4258;131016;8243;0;2020;9;30;21
4259;131031;8243;0;2020;9;30;21
4260;129244;8047;0;2020;9;30;21
4261;129196;8012;0;2020;9;30;21
4262;129196;8015;0;2020;9;30;21
4263;131031;8243;0;2020;9;30;21
4264;128543;7982;0;2020;9;30;21
4265;129543;8048;0;2020;10;1;0
4266;131036;8243;0;2020;10;1;2
4267;131036;8243;0;2020;10;1;3
4268;131036;8243;0;2020;10;1;5
4269;131034;8243;0;2020;10;1;8
4270;129380;8048;0;2020;10;1;8
4271;128088;7930;0;2020;10;1;8
4272;131056;8243;0;2020;10;1;9
4273;131011;8243;0;2020;10;1;10
4274;129534;8047;0;2020;10;1;10
4275;131031;8243;0;2020;10;1;10
4276;128088;7930;0;2020;10;1;12
4277;126467;7585;0;2020;10;1;13
4278;126467;7703;0;2020;10;1;13
4279;126467;7983;0;2020;10;1;13
4280;130242;8161;0;2020;10;1;14
4281;126693;7586;0;2020;10;1;14
4282;126693;7904;0;2020;10;1;14
4283;126693;7906;0;2020;10;1;14
4284;126693;7565;0;2020;10;1;14
4285;126693;8064;0;2020;10;1;14
4286;129204;8048;0;2020;10;1;15
4287;131036;8243;0;2020;10;1;15
4288;129416;8049;0;2020;10;1;15
4289;128128;7935;0;2020;10;1;15
4290;128128;7935;0;2020;10;1;15
4291;130990;8155;0;2020;10;1;16
4292;129556;7985;0;2020;10;1;16
4293;129633;8125;0;2020;10;1;17
4294;129633;8090;0;2020;10;1;17
4295;129633;7429;0;2020;10;1;17
4296;129633;8090;0;2020;10;1;17
4297;129626;8100;0;2020;10;1;19
4298;129626;8090;0;2020;10;1;19
4299;129626;8090;0;2020;10;1;19
4300;129626;8260;0;2020;10;1;19
4301;129416;8049;0;2020;10;1;19
4302;131062;8084;0;2020;10;1;19
4303;129626;8100;0;2020;10;1;19
4304;129626;8090;0;2020;10;1;19
4305;129626;8090;0;2020;10;1;19
4306;129626;8260;0;2020;10;1;19
4307;129626;8100;0;2020;10;1;19
4308;129626;8090;0;2020;10;1;19
4309;129626;8090;0;2020;10;1;19
4310;129626;8260;0;2020;10;1;19
4311;130970;8155;0;2020;10;1;21
4312;129426;8049;0;2020;10;1;21
4313;131036;8243;0;2020;10;2;3
4314;131011;8243;0;2020;10;2;6
4315;131056;8243;0;2020;10;2;7
4316;129182;8012;0;2020;10;2;7
4317;130970;8155;0;2020;10;2;7
4318;129543;8048;0;2020;10;2;8
4319;126929;7939;0;2020;10;2;8
4320;126929;7895;0;2020;10;2;8
4321;126929;7896;0;2020;10;2;8
4322;126895;7586;0;2020;10;2;8
4323;126895;7678;0;2020;10;2;8
4324;126895;7337;0;2020;10;2;8
4325;126895;7904;0;2020;10;2;8
4326;126895;7906;0;2020;10;2;8
4327;126895;7586;0;2020;10;2;8
4328;126895;7678;0;2020;10;2;8
4329;126895;7337;0;2020;10;2;8
4330;126895;7904;0;2020;10;2;8
4331;126895;7906;0;2020;10;2;8
4332;129556;7985;0;2020;10;2;9
4333;130970;8155;0;2020;10;2;10
4334;130988;8184;0;2020;10;2;10
4335;131042;8243;0;2020;10;2;10
4336;130240;8153;0;2020;10;2;11
4337;130984;8155;0;2020;10;2;11
4338;129648;8090;0;2020;10;2;13
4339;129648;8090;0;2020;10;2;13
4340;129648;8100;0;2020;10;2;13
4341;131002;7443;0;2020;10;2;14
4342;131023;7959;0;2020;10;2;15
4343;129233;8047;0;2020;10;2;15
4344;126467;7585;0;2020;10;2;15
4345;126467;7703;0;2020;10;2;15
4346;126467;7983;0;2020;10;2;15
4347;129237;8047;0;2020;10;2;16
4348;130783;8175;0;2020;10;2;16
4349;130783;8090;0;2020;10;2;16
4350;131056;8243;0;2020;10;2;16
4351;131056;8243;0;2020;10;2;16
4352;130800;8175;0;2020;10;2;16
4353;130800;8090;0;2020;10;2;16
4354;131056;8243;0;2020;10;2;17
4355;131028;8243;0;2020;10;2;17
4356;131011;8243;0;2020;10;2;18
4357;131002;7443;0;2020;10;2;18
4358;129543;8048;0;2020;10;2;19
4359;131011;8243;0;2020;10;2;19
4360;129193;8012;0;2020;10;2;19
4361;129193;8059;0;2020;10;2;19
4362;129195;8012;0;2020;10;2;20
4363;129195;8061;0;2020;10;2;20
4364;130236;8151;0;2020;10;2;21
4365;131023;7959;0;2020;10;2;21
4366;129418;8049;0;2020;10;2;21
4367;131042;8243;0;2020;10;3;5
4368;129691;8136;0;2020;10;3;5
4369;129691;8136;0;2020;10;3;5
4370;131012;8243;0;2020;10;3;7
4371;130743;8168;0;2020;10;3;8
4372;131023;7959;0;2020;10;3;8
4373;130888;8175;0;2020;10;3;9
4374;129595;8050;0;2020;10;3;11
4375;130773;8121;0;2020;10;3;12
4376;130773;8090;0;2020;10;3;12
4377;129195;8012;0;2020;10;3;13
4378;129195;8061;0;2020;10;3;13
4379;128268;7974;0;2020;10;3;14
4380;131050;8243;0;2020;10;3;14
4381;131056;8243;0;2020;10;3;14
4382;131023;7959;0;2020;10;3;14
4383;131042;8243;0;2020;10;3;16
4384;130970;8155;0;2020;10;3;16
4385;130984;8155;0;2020;10;3;19
4386;131023;7959;0;2020;10;3;20
4387;131051;8243;0;2020;10;3;20
4388;128409;7747;0;2020;10;3;20
4389;129426;8049;0;2020;10;3;21
4390;131023;7959;0;2020;10;3;21
4391;130836;8195;0;2020;10;3;21
4392;130836;8194;0;2020;10;3;21
4393;130836;8196;0;2020;10;3;21
4394;130836;8197;0;2020;10;3;21
4395;130836;8199;0;2020;10;3;21
4396;130836;8198;0;2020;10;3;21
4397;130965;8189;0;2020;10;3;21
4398;131022;8243;0;2020;10;4;3
4399;131028;8243;0;2020;10;4;5
